"BlueOdds","RedOdds","BlueAvgSigStrPct","RedAvgSigStrPct","BlueAvgSigStrLanded","RedAvgSigStrLanded","BlueAvgTDLanded","RedAvgTDLanded","BlueAvgTDPct","RedAvgTDPct","BlueAge","RedAge","Winner"
-120,100,0.42,0.39,8,31,2,1.4286,0.66,0.453,27,30,"1"
-125,100,0.46,0.656,30.75,23,0.5,0,0.5,0,28,36,"1"
-185,160,0.52,0.4,8,4.35,1.45,2.24,0.41,0.303,27,34,"0"
120,-150,0.46,0.418,33,47.4444,0.75,0.75,0.31,0.333,31,42,"0"
-170,145,0.36,0.51,3.8,6.79,1.08,3.26,0.213,0.58,34,32,"0"
-180,150,0.427,0.51,1.66,1.46,3.06,3.6,0.57,0.33,29,27,"1"
162,-192,0.46,0.527,31.8462,26.125,2.8462,2.3077,0.25,0.39,33,27,"1"
-130,110,0.55,0.39,7.45,6.13,1.23,0,1,0,35,27,"1"
110,-130,0.45,0.471,18,32.0667,1.25,1.2,0.443,0.189,36,29,"0"
130,-140,0.25,0.4,6,29.1111,0,7,0,0.71,30,33,"0"
155,-175,0.36,0.55,4.15,4.1,1.89,1.45,0.5,0.5,28,28,"1"
-103,-108,0.537,0.377,35.4286,23.2778,0.75,0.6,0.2,0.15,27,31,"1"
-155,145,0.25,0.24,25.5,30.3333,0.5,1.65,0.333,0.83,30,31,"1"
125,-145,0.441,0.305,47.2857,19,0.4286,3.3333,0.3,0.583,32,30,"1"
185,-225,0.49,0.46,4.59,3.55,1.19,2.52,0.41,0.42,35,34,"1"
-120,100,0.43,0.52,4.44,3.74,1.89,0,0.46,0,34,36,"1"
210,-260,0.37,0.39,32,36.25,0.3333,0,0.333,0,34,28,"1"
-210,175,0.42,0.51,1.66,4.87,3.3,0.39,0.71,0.26,31,36,"0"
140,-160,0.31,0.514,32.1111,36.8,0,2.5,0,0.565,27,27,"1"
130,-166,0.41,0.32,4.19,3.08,3,1,0.38,0.189,31,29,"0"
-255,235,0.51,0.525,14.2857,28.8889,1.73,1.6316,0.441,0.773,28,28,"0"
510,-700,0.448,0.495,41,42.4,0.4,0.5714,0.106,0.272,34,30,"0"
-500,370,0.55,0.5,8.39,4.57,0.75,0,0.7,0,22,33,"0"
177,-192,0.553,0.48,4.16,3.03,0,1.92,0,0.45,30,25,"1"
-238,195,0.43,0.36,3.02,3.29,3.71,0,0.8,0,26,33,"0"
127,-137,0.57,0.69,3.11,3.92,1.22,1,0.66,0.216,33,33,"0"
-255,235,0.625,0.56,81,64.4667,5,0.5,0.673,0.25,25,35,"0"
170,-185,0.47,0.5,3.41,4.64,1.75,0.33,0.46,0.4,29,28,"0"
155,-165,0.589,0.555,43.6667,27.8,3.2,1.8571,0.42,0.529,33,29,"0"
-101,-118,0.39,0.453,4,5.23,0.56,2.22,0.38,0.37,34,34,"1"
59.7932402411945,-115.711474369147,0.34,0.52,3.06,5.82,0.88,1.86,0.24,0.41,28,34,"1"
370,-415,0.38,0.52,3.29,5.87,2.05,2.92,0.41,0.63,29,27,"1"
135,-155,0.53,0.36,1.83,28.5,0,2.5714,0,0.53,28,34,"1"
-160,140,0.495,0.463,41.5714,19.1667,0.7222,1.125,0.375,0.33,30,43,"1"
-255,205,0.39,0.5,3.51,6.89,2.39,1,0.25,0.33,32,29,"1"
-165,145,0.36,0.51,5.38,3.87,0.52,0.45,1,0.36,27,25,"1"
-230,190,0.56,0.418,58.6667,22.7778,0.3333,1.5,0.333,0.523,30,34,"0"
100,-120,0.435,0.395,14,28.1667,0.2222,0.375,0.203,0.257,37,39,"0"
140,-150,0.565,0.31,4.77,0.93,2.54,3.96,0.46,0.39,31,26,"0"
140,-160,0.475,0.53,4.12,4.9,3.13,0.7778,0.26,0.5,40,36,"1"
-250,205,0.41,0.4,4.63,3.57,2.41,2.29,0.5,0.32,30,35,"0"
140,-175,0.41,0.48,3.36,3.06,0.55,2.58,1,0.45,35,39,"1"
120,-140,0.49,0.54,5.04,3.77,0.73,0,0.34,0,35,34,"1"
110,-130,0.395,0.434,6,31.75,2,0,0.43,0,30,28,"0"
-380,315,0.56,0.46,3.93,7.15,1.87,0,0.43,0,27,29,"0"
59.7932402411945,-115.711474369147,0.49,0.43,2.6,2.52,4.37,0.66,0.33,0.25,27,35,"0"
500,-700,0.46,0.59,5.57,3.11,0.13,0.76,0.2,0.7,30,25,"1"
260,-360,0.44,0.48,3.95,4.82,0.79,0,0.41,0,36,31,"1"
195,-240,0.57,0.433,5.54,3.4,0,1,0,0.16,27,31,"0"
235,-305,0.42,0.46,4.94,2.97,0.22,2.19,0.33,0.38,29,27,"0"
365,-460,0.392,0.433,21.5,24.5,1.5263,1,0.312,0.3,29,24,"1"
-120,100,0.46,0.565,25.8571,25.4,1,0,0.415,0,27,36,"0"
-600,505,0.33,0.37,54,22.5,1.5833,0,0.193,0,25,37,"0"
285,-345,0.395,0.698,51.381,20,0.6667,0.6667,0.167,0.323,36,29,"0"
380,-500,0.45,0.48,3.93,4.69,0.7,2.02,0.22,0.41,32,33,"1"
340,-380,0.51,0.48,4.49,3.65,0.59,3.96,0.16,0.46,36,31,"1"
120,-140,0.705,0.405,3.56,5.19,1.88,2.05,0.61,0.37,33,29,"0"
190,-230,0.409,0.4,2.33,4.48,1,0.21,0.22,0.33,28,25,"1"
140,-150,0.31,0.456,25.1667,22.4286,0.1,0.96,0.111,0.121,35,32,"0"
240,-260,0.552,0.34,3.9,4.5,1.6,0.54,0.187,0.6,38,34,"1"
365,-460,0.52,0.512,18,44,1.2,0.3,0.219,0.115,32,34,"1"
-235,195,0.49,0.41,3.78,3.05,2.43,0.45,0.42,0.24,23,30,"1"
-600,450,0.443,0.61,12.5,3,0,0.76,0,0.57,26,27,"0"
-278,210,0.52,0.45,5.64,2.77,0.84,0.88,0.36,0.37,27,39,"0"
-155,135,0.2,0.373,20,53,0,0,0,0,28,31,"0"
-155,135,0.51,0.42,5.66,1.88,6.43,1.55,0.47,0.75,23,23,"1"
260,-335,0.385,0.56,16.6667,22.3333,0,0,0,0,26,26,"1"
185,-225,0.35,0.31,41,29.5,4.6667,1.5,0.546,0.452,26,30,"1"
-360,300,0.393,0.533,59.25,29.1,7.3333,2.7778,0.35,0.507,26,31,"0"
-112,-112,0.48,0.49,3.59,5.34,1.42,0.18,0.41,0.25,29,22,"1"
-360,300,0.43,0.474,27.5,12.5,2,0.75,0.35,0.32,24,34,"0"
195,-250,0.41,0.48,3.25,4.18,1.08,3.25,0.54,0.665,26,31,"1"
59.7932402411945,-115.711474369147,0.54,0.57,3.22,4.51,3.65,1.24,0.34,0.23,30,35,"1"
180,-220,0.468,0.38,8.64,2.81,0,1.08,0,0.35,31,26,"0"
110,-130,0.47,0.563,50.3333,75,0,1,0,0.388,26,29,"0"
425,-550,0.5,0.429,18,32.4,2.1667,1.6667,0.447,0.625,28,28,"1"
120,-140,0.328,0.42,3.9,1.38,1.7,1.87,0.41,0.42,26,34,"1"
-190,160,0.6,0.59,35.5,113,0.2222,2.1429,0.25,0.497,29,27,"0"
465,-545,0.68,0.387,29,23.8571,0.3846,1.0667,0.213,0.502,31,33,"1"
-105,-115,0.537,0.377,44.25,26.6667,3.7273,1.4286,0.326,0.286,27,33,"1"
180,-225,0.465,0.38,4.65,4.35,1.66,0.25,0.51,0.5,35,32,"1"
190,-230,1,0.44,8,23.5,1.7143,0.25,1,0.3,25,27,"0"
-106,-115,0.32,0.36,16.8,73.6667,1,1,0.165,0.83,25,31,"0"
-115,-105,0.3,0.347,26.3333,13,0.6667,1.5,0.326,0.393,29,33,"1"
325,-400,0.6,0.548,5.36,4.38,0,5.5,0,0.53,30,30,"1"
230,-250,0.33,0.475,69.5,12.5,3,1.69,0.55,0.47,26,27,"0"
-235,185,0.39,0.417,3.08,2.99,1.5,0.78,0.3,0.54,30,32,"1"
285,-315,0.51,0.53,5.76,5.45,0.19,2.17,0.33,0.175,32,30,"1"
240,-260,0.573,0.34,22.375,14.1667,0,0,0,0,31,32,"1"
125,-145,0.55,0.53,3.93,5.76,0.43,0,0.23,0,26,31,"0"
185,-225,0.34,0.38,4.42,4.33,0,0,0,0,27,33,"1"
-134,123,0.29,0.45,70,20,0,0,0,0,38,41,"1"
265,-295,0.363,0.39,76,52.1667,0.5,0.3571,0.5,0.208,27,32,"1"
-360,300,0.397,0.521,25.8333,33,1.375,3.4,0.142,0.383,28,32,"0"
-178,167,0.452,0.317,31.1429,38,1.75,0.5,0.316,0.165,28,33,"0"
215,-265,0.48,0.42,1.99,2.73,1.88,1.99,0.5,0.5,30,29,"0"
290,-350,0.333,0.47,26,41.5,4,1.5,0.66,0.545,31,25,"1"
240,-260,0.16,0.325,3,38.5,0,2.8571,0,0.406,27,32,"1"
-310,245,0.41,0.4,32.6667,27,0,3,0,0.383,31,35,"0"
115,-125,0.5,0.343,21.6667,26,0.6667,1.25,0.333,0.544,38,39,"0"
-200,172,0.353,0.4,27.5714,33,0.3333,1.8333,0.167,0.452,29,28,"0"
-105,-115,0.535,0.387,28.1111,21.6667,0.75,0.5333,0.357,0.117,26,35,"0"
-175,155,0.77,0.647,32,18,0,0.6667,0,0.25,29,32,"1"
300,-375,0.35,0.49,27.9,33.8235,0.4,0.0667,0.313,0.042,34,30,"0"
-200,185,0.425,0.448,44.4615,40.0625,0,1.25,0,0.358,28,29,"0"
300,-375,0.54,0.38,56,48.25,1.25,0.3333,0.25,0.333,30,24,"1"
164,-198,0.43,0.45,23.8182,26.5714,1.5,0,0.442,0,31,33,"0"
335,-420,0.333,0.41,55,22.1429,1,1,0.33,0.25,30,29,"0"
-155,135,0.36,0.49,28.3333,52.7143,2.3636,0.5455,0.54,0.215,32,34,"1"
59.7932402411945,-115.711474369147,0.49,0.53,2.68,3.31,2.61,0.75,0.8,0.33,31,39,"1"
270,-330,0.38,0.389,13.5,42,3,1,0.46,0.33,34,28,"1"
-258,220,0.535,0.348,18.4286,21.4444,5.5,0.8889,1,0.117,22,32,"0"
125,-145,0.507,0.47,4.67,2.97,1.79,2.37,0.3,0.42,31,39,"0"
290,-350,0.42,0.3,20.3333,24.75,3,0,0.54,0,33,33,"1"
-218,180,0.48,0.53,5.6,2.82,2.37,1.06,0.41,0.66,31,37,"0"
600,-1050,0.51,0.62,62.6667,48.3333,2,3.9474,0.66,0.643,36,26,"1"
200,-240,0.743,0.512,16,48.8571,3.3333,2.5,0.9,0.449,27,22,"1"
59.7932402411945,-115.711474369147,0.48,0.63,4.4,5.17,0.91,0.43,0.33,1,28,33,"1"
136,-144,0.81,0.353,21,20.125,0.8333,0.4,1,0.188,36,30,"1"
135,-155,0.49,0.459,37,20.0769,1.2,0.8333,0.466,0.302,33,31,"0"
-185,160,0.425,0.41,7.6,19.91,0.28,1.3529,1,0.26,29,33,"1"
160,-170,0.625,0.565,25,27.1176,1,2.8571,0.091,0.472,30,30,"0"
170,-200,0.3,0.58,49,13.5,0.5,1,0.125,0.3,30,28,"1"
625,-980,0.38,0.58,3.22,3.81,1.27,1.02,0.243,0.75,32,31,"1"
155,-175,0.54,0.45,5,2.52,1.78,2.86,0.46,0.36,37,36,"0"
370,-415,0.513,0.39,56,53,0.25,0.1429,0.25,0.125,26,30,"1"
-170,142,0.55,0.34,34,49.4,0,0,0,0,29,35,"0"
59.7932402411945,-115.711474369147,0.48,0.39,4.48,4.87,1.16,0.59,0.333,0.55,30,32,"0"
270,-350,0.47,0.52,2.68,3.85,1.94,2.82,0.68,0.41,27,34,"1"
-525,415,0.51,0.465,40,49,3.6667,1.5,0.347,0.243,31,35,"0"
-225,185,0.36,0.46,3.29,2.65,1,0.43,0.46,0.35,31,41,"1"
225,-280,0.56,0.442,27.8571,34.1,2.4,0.6667,0.22,0.333,31,27,"1"
240,-260,0.35,0.578,20,43.3684,2,3.8,0.33,0.65,34,24,"1"
165,-215,0.53,0.51,3.36,5.76,4.14,0,0.5,0,41,38,"1"
-155,135,0.36,0.49,28.3333,43.0741,0.8333,1.5,0.131,0.517,28,30,"0"
115,-135,0.36,0.46,19.841809878528,21.1527659641032,1.75,1.2,0.21,0.32,26,26,"1"
59.7932402411945,-115.711474369147,0.43,0.36,2.81,3.6,4.65,2.82,0.5,0.57,29,32,"0"
-360,300,0.61,0.46,7.6,6.56,0,0,0,0,30,26,"0"
-670,500,0.43,0.312,49,13.6667,0.5,0.37,0.5,0.196,27,24,"0"
140,-160,0.5,0.565,35.5,32.4545,0,2.4,0,0.66,29,32,"1"
-160,140,0.48,0.43,4.44,3.74,0,0.45,0,0.45,26,43,"0"
215,-265,0.52,0.48,3.94,5.24,1.66,0.24,0.34,0.12,35,33,"1"
-185,160,0.516,0.48,5.37,3.57,0.21,1.47,0.33,0.33,31,37,"0"
155,-165,0.4,0.358,51,35.0417,0,1.7692,0,0.255,26,30,"1"
260,-320,0.503,0.431,55,56.9231,1.625,0.3333,0.394,0.238,29,27,"1"
140,-165,0.47,0.457,33.8,25.5625,1.7273,0.2941,0.32,0.113,32,29,"1"
59.7932402411945,-115.711474369147,0.5,0.45,5.35,3.13,0.76,1.91,0.18,0.76,33,28,"0"
165,-195,0.34,0.72,3.06,4.47,1.57,0,0.57,0,26,24,"0"
-120,100,0.42,0.41,2.62,3.04,3.82,2.4,0.57,0.45,41,36,"1"
-125,115,0.51,0.608,14.2857,25.4,0,1.09,0,0.4,31,37,"1"
210,-250,0.713,0.59,3,44.8333,0,0.5455,0,0.25,34,32,"0"
-205,175,0.41,0.57,5.48,1.62,0.88,1.81,0.33,0.4,33,33,"0"
-108,-114,0.36,0.47,4.13,5.58,0.68,1.84,0.5,0.56,30,23,"1"
-115,-105,0.41,0.355,35.875,20,0.8,1.87,0.375,0.294,28,27,"0"
150,-160,0.552,0.627,46.375,22.1667,1.6667,1.3333,0.406,0.233,32,41,"1"
260,-290,0.468,0.396,21.1111,21,0.75,1.2857,0.333,0.4,32,31,"0"
-105,-115,0.398,0.49,18,25.96,0.68,0.2692,0.309,0.127,22,25,"1"
-210,175,0.42,0.51,1.66,3.23,3.3,0,0.56,0,29,32,"1"
480,-570,0.279,0.398,4.55,52.6667,0,0.5,0,0.5,26,29,"1"
110,-120,0.37,0.32,19.841809878528,30.3077,1.25,0.8333,0.289,0.16,29,27,"1"
375,-470,0.25,0.421,2.37,4.29,1.42,2.67,0.16,0.75,33,34,"1"
-135,115,0.55,0.53,6.02,4.37,0.64,1.83,0.66,0.456,24,26,"1"
-355,280,0.49,0.39,4.39,3.18,2.16,1.02,0.777,0.23,34,36,"0"
180,-215,0.45,0.38,4.65,4.63,0,0.6,0,0.14,35,30,"1"
115,-135,0.427,0.339,57.5556,25.8889,0.4286,2,0.357,0.41,31,33,"0"
-105,-115,0.416,0.41,19.6667,28.25,0.8,0.3333,0.6,0.333,32,32,"1"
110,-120,0.44,0.322,80,22.5556,1,0.3333,0.665,1,27,29,"0"
900,-1700,0.43,0.48,2.97,3.02,1.25,1.94,0.29,0.68,35,26,"1"
200,-245,0.27,0.56,27,60.5,0,0,0,0,25,25,"1"
140,-160,0.501,0.452,49.5,56.4,0.6667,0.3333,0.387,0.208,32,29,"0"
135,-155,0.505,0.37,4.94,4.38,1.49,1.4286,0.29,0.27,32,34,"1"
-490,380,0.58,0.505,4.01,3.44,1.49,2.15,0.26,0.37,29,35,"1"
-155,145,0.625,0.432,3.75,3.13,4.97,2.43,0.8,0.55,28,36,"0"
320,-355,0.357,0.44,24.5556,21.6,1.49,0.9,0.492,0.257,30,29,"1"
-225,185,0.55,0.42,3.22,3.42,0.76,0.2,1,0.33,29,30,"1"
-110,-110,0.366,0.6,34.25,47.5,2.6,1.8,0.58,0.453,29,31,"0"
-170,160,0.483,0.49,6.18,4.21,3.04,0.51,0.5,0.39,27,35,"0"
-190,165,0.52,0.429,59,15.5,4,1,0.3,0.33,26,39,"0"
-275,225,0.52,0.49,5.38,6.19,1,0.375,0.6,0.42,27,29,"0"
-148,117,0.48,0.546,28.6667,31,2.1667,1,0.527,0.5,35,36,"1"
-125,105,0.41,0.37,1.74,4.25,1.97,1.68,0.46,0.27,29,35,"0"
110,-137,0.43,0.45,3.89,3.95,0.79,0.55,0.38,0.55,35,31,"1"
260,-290,0.498,0.416,12,29,5,1.25,0.38,0.363,32,26,"1"
-140,120,0.422,0.32,15,25,0.6667,1.75,0.175,0.365,29,33,"1"
-115,100,0.59,0.52,14,25,0.8696,0.6,0.667,0.347,26,37,"1"
-142,115,0.38,0.63,61,38,0.4286,0.8462,0.333,0.188,34,33,"0"
135,-145,0.442,0.42,31,68,3,3.1818,0.6,0.401,31,35,"1"
-165,145,0.4,0.41,21,32,0.8182,1,0.6,0.5,28,28,"0"
105,-125,0.403,0.413,33.3333,41.2105,2,1.7143,0.4,0.42,27,25,"0"
-110,-110,0.48,0.49,5.1,3.39,0,4.36,0,0.58,30,33,"1"
200,-220,0.474,0.341,49.8571,55.4167,0,3.25,0,0.526,28,26,"0"
-150,140,0.68,0.59,35.5,14.25,5,1,0.587,1,27,32,"0"
220,-270,0.45,0.421,20.5833,20,0,0.75,0,0.341467131959097,34,30,"0"
245,-265,0.36,0.44,3.08,2.59,0,0.58,0,0.33,32,28,"1"
-345,315,0.46,0.525,51.3333,61.8889,0.5,0,0.044,0,31,37,"0"
165,-215,0.54,0.4,1.85,3.03,4.33,2.73,0.46,0.4,27,27,"1"
245,-290,0.326,0.597,20,64.8,0.2857,3.1429,0.125,0.55,28,29,"1"
140,-160,0.6,0.55,4.88,6.55,0,2.8571,0,0.4,23,33,"1"
625,-1200,0.54,0.52,4.96,5.34,1.23,0.31,0.325418923672178,0.15,30,29,"1"
700,-910,0.325,0.55,19.5,27.5556,2.5,1.4286,0.506,0.179,31,30,"1"
-330,270,0.53,0.532,34.5,40.2778,0.5714,0.3333,0.165,0.2,33,37,"0"
700,-1050,0.399,0.63,44.5,23,1.7143,0.4286,0.4,0.066,27,23,"1"
114,-135,0.44,0.34,22.375,24.5,0.5,3.3333,0.25,0.6,24,33,"1"
150,-170,0.47,0.416,44,37.75,1.3333,1.1429,0.424,0.234,33,36,"0"
275,-335,0.34,0.44,26,22.75,0.625,0,0.219,0,36,32,"0"
-715,500,0.48,0.444,12.56,3.47,0.21,0.58,0.25,0.36,36,42,"0"
145,-175,0.48,0.36,3.62,4.86,0.88,1,0.31,0.53,28,29,"1"
155,-175,0.09,0.42,3,60.25,0,1.27,0,0.282,27,23,"0"
-360,285,0.66,0.536,33.3333,16.75,0,1.14,0,0.55,32,35,"1"
105,-125,0.36,0.43,4.25,3.38,1.37,3.13,0.31,0.37,29,29,"0"
400,-500,0.48,0.47,4.9,6.61,0.46,0.95,0.41,0.3,37,23,"1"
135,-155,0.506,0.42,39,10.5556,0.5,2,0.18,0.44,30,35,"1"
130,-150,0.328,0,46.1538,2,0.6667,0,0.333,0,35,26,"0"
130,-150,0.42,0.435,12.1111,35.5714,1.5,0.6667,0.625,0.153,24,32,"1"
-600,505,0.5,0.536,3.39,2.07,1.73,2.12,0.56,0.3,28,40,"0"
270,-330,0.389,0.5,59.2667,56,3.3333,4,0.418,0.55,24,34,"1"
-260,210,0.54,0.5,5.7,5.3,2.95,1.82,1,0.46,26,39,"0"
185,-200,0.425,0.45,8.57,3.14,0,1.44,0,0.45,32,33,"1"
390,-440,0.454,0.321,43,61.8889,0,1.2,0,0.707,27,32,"1"
140,-160,0.593,0.494,13,31,1,1.2857,0.37,0.364,35,32,"0"
114,-135,0.44,0.34,4.22,2.64,1.75,1.99,0.36,0.58,32,29,"0"
-325,260,0.56,0.558,37.4286,22.7778,0,2.25,0,0.833,28,31,"1"
-310,245,0.41,0.33,2.5,3.2,1.5,0.72,0.38,0.17,37,42,"0"
250,-300,0.6,0.45,15,19.1667,1.1818,0.7,0.463,0.316,35,36,"1"
-280,235,0.6,0.44,2.11,2.9,0,2.03,0,0.5,34,27,"1"
105,-125,0.47,0.35,4.42,5.16,3.45,2.11,0.44,0.37,32,30,"0"
150,-170,0.542,0.506,42.0714,10.5556,2.6,0.4,0.525,0.153,29,36,"1"
240,-260,0.618,0.432,51,38.25,4,1.8333,0.478,0.61,28,24,"1"
170,-200,0.324,0.37,4.66,21,1,1.4444,0.47,0.667,34,27,"1"
-210,175,0.467,0.457,26.3333,23.4545,0,0.25,0,0.118,35,29,"1"
-190,150,0.49,0.49,2.7,3.42,4.04,3.41,0.44,0.42,30,35,"0"
-135,115,0.413,0.403,66.1875,54.5,1,1.7143,0.33,0.409,28,30,"0"
105,-115,0.7,0.44,8.07,5.86,1.51,3.03,1,0.36,30,30,"0"
-675,450,0.554,0.38,3.39,1.75,2.75,1.9,0.41,0.39,26,31,"1"
-200,170,0.523,0.62,3.61,3.44,0.6,2.15,0.22,0.45,25,30,"0"
-135,125,0.52,0.4,8,20.5,0,1.45,0,0.23,31,34,"1"
250,-320,0.445,0.54,3.66,4.09,1.07,2.01,0.2,0.3,29,28,"1"
160,-190,0.33,0.468,42,35.875,0.375,0.5,0.286,0.283,32,24,"1"
154,-185,0.43,0.57,4.84,6.31,0,1.77,0,0.349,26,30,"0"
400,-455,0.52,0.7,47,52,0,1,0,0.5,31,26,"1"
150,-170,0.541,0.458,5.25,4.06,0.38,0,0.46,0,23,28,"0"
110,-130,0.41,0.5,3.88,2.83,0,1.91,0,0.68,32,31,"1"
400,-450,0.52,0.63,1.46,3.37,1.44,1.9,0.39,0.5,25,25,"1"
130,-150,0.606,0.55,18.625,36.7059,0.3333,1,0.208,0.345,26,31,"0"
260,-290,0.568,0.396,39.1,24.8667,2,0.75,0.576,0.137,30,34,"1"
-270,230,0.55,0.484,43.5,22.3478,0.1667,0.5556,0.047,0.228,33,34,"0"
150,-170,0.542,0.435,43,35.7778,2,0.4,0.563,0.167,31,29,"1"
175,-210,0.47,0.413,45,72.5,2.5,0.3333,0.423,0.236,26,27,"0"
310,-375,0.54,0.51,55.6667,31.4286,6,1.5,0.8,0.496,24,21,"1"
190,-235,0.25,0.56,31.75,71,0.5,0,0.25,0,27,27,"0"
500,-700,0.46,0.576,39,63.7143,2.2727,3.7273,0.4,0.557,32,29,"1"
-355,280,0.51,0.43,3.59,4.19,0.39,0.44,0.23,0.23,28,37,"0"
255,-315,0.438,0.53,3.51,4.89,1.39,2.12,0.32,0.38,32,31,"1"
155,-175,0.378,0.439,37.75,35.6667,0.4737,1,0.333,0.5,28,30,"0"
-200,185,0.424,0.465,40,31.7692,0.4286,1.7,0.133,0.583,30,39,"0"
-140,120,0.491,0.295,28.9167,22.6,0.5,4.1667,0.443,0.493,35,39,"1"
177,-192,0.39,0.376,60.9,33.2,0.5,1.6,0.165,0.432,26,35,"1"
168,-200,0.45,0.48,5.58,7.49,2.05,3.21,0.38,0.583,31,25,"1"
-125,115,0.52,0.64,11,71,0.19,1.5,0.1,1,26,34,"1"
-135,115,0.59,0.43,8.14,3.77,3,0.84,0.5,0.4,29,35,"0"
-160,140,0.54,0.44,7.36,3.47,0,2.59,0,0.33,26,37,"0"
125,-145,0.421,0.46,5.38,4.06,0.51,0,0.165,0,33,33,"0"
180,-220,0.27,0.52,23.8571,71,0,1,0,0.399,31,33,"0"
155,-165,0.36,0.46,30,56.4,1,0.5,0.165,0.212,28,34,"0"
-235,215,0.375,0.31,2,2.52,1.5,3.29,0.13,0.36,23,27,"1"
450,-600,0.55,0.414,58.6667,21.25,0.5,2.5,0.1,0.395,33,32,"1"
105,-125,0.55,0.458,31,49,4.3333,2.3333,0.435,0.297,30,32,"1"
170,-185,0.578,0.458,46,38.25,1,1,0.458,0.385,26,31,"0"
124,-133,0.09,0.493,2,39.875,0,0.9231,0,0.429,31,29,"1"
-235,215,0.57,0.581,35.3333,35.125,0.2222,2.1429,0.214,1,28,33,"0"
132,-162,0.48,0.61,6.12,4.96,0.81,0.6667,0.5,0.36,29,37,"0"
-135,115,0.413,0.25,43.3333,1,1,0.5,0.26,0.5,29,35,"0"
-360,280,0.66,0.44,33.3333,24.4,2.5,0,0.627,0,26,26,"1"
-190,160,0.49,0.44,3.65,3.28,1.01,0,0.2,0,31,36,"0"
220,-270,0.44,0.44,3.13,2.13,1.18,2.22,0.42,0.35,36,29,"0"
225,-245,0.511,0.468,49.1667,56.9231,1.5,1.6667,0.248,0.638,39,25,"1"
59.7932402411945,-115.711474369147,0.56,0.388,35,30.4545,1.1765,2.6667,0.52,0.47,27,36,"0"
-250,190,0.47,0.42,29,29.2308,0,0.1818,0,0.182,28,41,"1"
300,-360,0.35,0.48,1.6,3.26,0,1.2,0,0.25,34,30,"0"
-105,-115,0.381,0.52,55.72,20.8947,1.3,0,0.277,0,28,38,"1"
320,-390,0.319,0.54,16.6667,27.5556,0,1.57,0,0.665,33,19,"1"
180,-210,0.37,0.423,31,26.25,2.3333,0.6667,0.115,0.07,28,22,"1"
280,-310,0.41,0.41,4.05,5.02,0.71,0,0.21,0,34,31,"1"
-115,-105,0.53,0.444,43.7333,39.4286,0.6923,1.5,0.25,0.32,29,34,"0"
-238,195,0.43,0.42,4.06,2.48,2.55,2.04,0.46,0.3,29,37,"0"
-265,245,0.3,0.57,15,20,0.25,0.25,0.25,0.208,31,41,"0"
170,-200,0.47,0.47,5.6,1.6,0.21,5.29,0.5,0.5,32,28,"0"
-170,160,0.393,0.41,54,8,0.6667,0.34,0.167,0.44,32,31,"0"
220,-260,0.495,0.496,32.9091,39.6,0,1.6667,0,0.435,27,37,"0"
-115,-105,0.432,0.57,9.28,24.4286,0,2.5455,0,0.486,29,35,"1"
100,-120,0.35,0.52,22,23,0.3333,1.5,0.25,0.22,25,24,"1"
-215,178,0.47,0.5,5.5,5.57,0.3,2.77,0.12,0.43,32,39,"0"
158,-180,0.48,0.47,4.33,3.48,0.93,2.63,0.33,0.5,25,27,"1"
105,-125,0.49,0.46,4.29,2.97,0.42,0,0.23,0,26,29,"0"
360,260,0.43,0.362,70.25,12,0,1.17,0,0.437,22,30,"1"
195,-215,0.41,0.41,4.51,4.35,0.67,2.15,0.25,0.36,34,37,"0"
-150,130,0.415,0.457,43.5,47.9231,1.4,0.5,0.264,0.219,24,30,"0"
-150,130,0.564,0.351,17,20.0714,0,0.5,0,0.5,26,35,"1"
-155,145,0.53,0.58,19.841809878528,34.75,0.3333,1,0.333,1,30,26,"0"
-130,110,0.425,0.433,33.3333,73.25,1.1429,0.1111,0.313,0.111,31,28,"0"
525,-750,0.388,0.4,29.0833,43.75,0,1.4286,0,0.364,37,27,"1"
-105,-115,0.47,0.5,7.14,25.625,1,0.8333,0.46,0.245,33,26,"1"
-135,115,0.56,0.55,5.03,4.56,2.74,0.36,0.41,0.28,27,28,"1"
120,-130,0.463,0.48,3.48,3.65,0.38,0.12,0.33,0.33,31,28,"1"
-110,100,0.538,0.45,67,22.6667,1,0.36,0.5,0.222,31,38,"1"
145,-165,0.49,0.39,28,51.8571,1,0,0.083,0,28,33,"0"
120,-140,0.39,0.418,3.54,1.93,0.94,1.75,0.66,0.5,29,37,"1"
-165,145,0.44,0.441,3,4.14,3.92,0.28,0.57,0.16,36,36,"0"
250,-345,0.47,0.44,3.13,1.12,1.42,3.61,0.31,0.41,34,23,"1"
-190,160,0.52,0.4,3.98,3.05,0,2.08,0,0.48,29,33,"0"
-160,140,0.52,0.51,42.1667,26,0.8,1.8,0.261,0.395,34,35,"1"
220,-270,0.47,0.42,4.67,3.4,1.66,3.38,0.75,0.374,28,31,"1"
265,-325,0.3,0.575,18.5,22.5714,1,0,0.5,0,27,23,"1"
255,-280,0.5,0.483,27.6842,45.6923,1.6,2,0.374,0.55,38,24,"0"
325,-400,0.52,0.548,58.5556,31.1111,1,4.5,0.458,0.327,29,31,"0"
129,-140,0.25,0.437,18,8,0.34,1.2273,0.25,0.282,32,27,"1"
210,-250,0.437,0.48,28.6667,59.4444,1.6667,0,0.337,0,25,24,"1"
